DrugbankID	UniprotID	HGNC_ID	HGNC_Name	CID	CHEMBL	Entrez_ID	Entrez_Gene		
DB08860	P08183	HGNC:40	ABCB1			5243	ABCB1
DB08864	P08183	HGNC:40	ABCB1			5243	ABCB1
DB08865	P08183	HGNC:40	ABCB1			5243	ABCB1
DB08870	P08183	HGNC:40	ABCB1			5243	ABCB1
DB08873	P08183	HGNC:40	ABCB1			5243	ABCB1
DB08874	P08183	HGNC:40	ABCB1			5243	ABCB1
DB08882	P08183	HGNC:40	ABCB1			5243	ABCB1
DB08889	P08183	HGNC:40	ABCB1			5243	ABCB1
DB08893	P08183	HGNC:40	ABCB1			5243	ABCB1
DB08896	P08183	HGNC:40	ABCB1			5243	ABCB1
DB08899	P08183	HGNC:40	ABCB1			5243	ABCB1
DB08901	P08183	HGNC:40	ABCB1			5243	ABCB1
DB08906	P08183	HGNC:40	ABCB1			5243	ABCB1
DB08907	P08183	HGNC:40	ABCB1			5243	ABCB1
DB08910	P08183	HGNC:40	ABCB1			5243	ABCB1
DB08912	P08183	HGNC:40	ABCB1			5243	ABCB1
DB08916	P08183	HGNC:40	ABCB1			5243	ABCB1
DB08918	P08183	HGNC:40	ABCB1			5243	ABCB1
DB08934	P08183	HGNC:40	ABCB1			5243	ABCB1
DB00171	O95342	HGNC:42	ABCB11	CID000005957	CHEMBL14249|CHEMBL2106579	8647	ABCB11
DB00845	O95342	HGNC:42	ABCB11	CID000002794	CHEMBL1292	8647	ABCB11
DB01016	O95342	HGNC:42	ABCB11	CID000003488	CHEMBL472	8647	ABCB11
DB00091	O95342	HGNC:42	ABCB11			8647	ABCB11
DB00175	O95342	HGNC:42	ABCB11	CID000054687	CHEMBL1144|CHEMBL690	8647	ABCB11
DB00206	O95342	HGNC:42	ABCB11	CID000005770	CHEMBL772	8647	ABCB11
DB00390	O95342	HGNC:42	ABCB11	CID000030322		8647	ABCB11
DB00396	O95342	HGNC:42	ABCB11	CID000005994	CHEMBL103	8647	ABCB11
DB00477	O95342	HGNC:42	ABCB11	CID000002726	CHEMBL1713|CHEMBL71	8647	ABCB11
DB00501	O95342	HGNC:42	ABCB11	CID000002756	CHEMBL1201051|CHEMBL30	8647	ABCB11
DB00541	O95342	HGNC:42	ABCB11	CID000005978	CHEMBL90555	8647	ABCB11
DB00559	O95342	HGNC:42	ABCB11	CID000104865	CHEMBL175616|CHEMBL957	8647	ABCB11
DB00570	O95342	HGNC:42	ABCB11			8647	ABCB11
DB00661	O95342	HGNC:42	ABCB11	CID000002520	CHEMBL1280|CHEMBL6966	8647	ABCB11
DB00675	O95342	HGNC:42	ABCB11	CID002733525	CHEMBL786|CHEMBL83	8647	ABCB11
DB00693	O95342	HGNC:42	ABCB11	CID000016850	CHEMBL1057	8647	ABCB11
DB00694	O95342	HGNC:42	ABCB11	CID000030323	CHEMBL1200475|CHEMBL1563|CHEMBL178	8647	ABCB11
DB00845	O95342	HGNC:42	ABCB11	CID000002794	CHEMBL1292	8647	ABCB11
DB00908	O95342	HGNC:42	ABCB11	CID000441074	CHEMBL1294|CHEMBL2165709	8647	ABCB11
DB00977	O95342	HGNC:42	ABCB11	CID000005991	CHEMBL691	8647	ABCB11
DB00997	O95342	HGNC:42	ABCB11	CID000031703	CHEMBL216371|CHEMBL359744|CHEMBL53463	8647	ABCB11
DB01016	O95342	HGNC:42	ABCB11	CID000003488	CHEMBL472	8647	ABCB11
DB01026	O95342	HGNC:42	ABCB11	CID000047576	CHEMBL295698	8647	ABCB11
DB01045	O95342	HGNC:42	ABCB11	CID005381226	CHEMBL374478	8647	ABCB11
DB01051	O95342	HGNC:42	ABCB11	CID015940185	CHEMBL36506	8647	ABCB11
DB01098	O95342	HGNC:42	ABCB11	CID006436658		8647	ABCB11
DB01174	O95342	HGNC:42	ABCB11	CID000004763	CHEMBL149972|CHEMBL40|CHEMBL545356	8647	ABCB11
DB01229	O95342	HGNC:42	ABCB11	CID000036314	CHEMBL428647	8647	ABCB11
DB01234	O95342	HGNC:42	ABCB11	CID000005743	CHEMBL384467	8647	ABCB11
DB01586	O95342	HGNC:42	ABCB11	CID000031401	CHEMBL1551	8647	ABCB11
DB02659	O95342	HGNC:42	ABCB11	CID000221493	CHEMBL205596	8647	ABCB11
DB02703	O95342	HGNC:42	ABCB11	CID003000226	CHEMBL1256987|CHEMBL374975	8647	ABCB11
DB08901	O95342	HGNC:42	ABCB11			8647	ABCB11
DB01394	P21439	HGNC:45	ABCB4	CID000006167	CHEMBL107	5244	ABCB4
DB06207	P21439	HGNC:45	ABCB4			5244	ABCB4
DB06414	P21439	HGNC:45	ABCB4			5244	ABCB4
DB00997	Q9NUT2	HGNC:49	ABCB8	CID000031703	CHEMBL216371|CHEMBL359744|CHEMBL53463	11194	ABCB8
DB01138	P33527	HGNC:51	ABCC1	CID000005342	CHEMBL832	4363	ABCC1
DB00091	P33527	HGNC:51	ABCC1			4363	ABCC1
DB00143	P33527	HGNC:51	ABCC1	CID000124886	CHEMBL1543	4363	ABCC1
DB00199	P33527	HGNC:51	ABCC1	CID000012560	CHEMBL532	4363	ABCC1
DB00224	P33527	HGNC:51	ABCC1	CID005362440	CHEMBL115|CHEMBL1735	4363	ABCC1
DB00286	P33527	HGNC:51	ABCC1	CID003001028	CHEMBL2106240|CHEMBL494753	4363	ABCC1
DB00328	P33527	HGNC:51	ABCC1	CID000003715	CHEMBL1200864|CHEMBL6	4363	ABCC1
DB00345	P33527	HGNC:51	ABCC1	CID000002148	CHEMBL1200365|CHEMBL463	4363	ABCC1
DB00396	P33527	HGNC:51	ABCC1	CID000005994	CHEMBL103	4363	ABCC1
DB00399	P33527	HGNC:51	ABCC1	CID000068740	CHEMBL2103912|CHEMBL2107249|CHEMBL924	4363	ABCC1
DB00445	P33527	HGNC:51	ABCC1	CID000041867		4363	ABCC1
DB00503	P33527	HGNC:51	ABCC1	CID000392622	CHEMBL163	4363	ABCC1
DB00541	P33527	HGNC:51	ABCC1	CID000005978	CHEMBL90555	4363	ABCC1
DB00563	P33527	HGNC:51	ABCC1	CID000126941	CHEMBL2096644|CHEMBL34259	4363	ABCC1
DB00570	P33527	HGNC:51	ABCC1			4363	ABCC1
DB00586	P33527	HGNC:51	ABCC1	CID000003032	CHEMBL1034|CHEMBL1200804|CHEMBL139	4363	ABCC1
DB00602	P33527	HGNC:51	ABCC1	CID046936176		4363	ABCC1
DB00661	P33527	HGNC:51	ABCC1	CID000002520	CHEMBL1280|CHEMBL6966	4363	ABCC1
DB00693	P33527	HGNC:51	ABCC1	CID000016850	CHEMBL1057	4363	ABCC1
DB00694	P33527	HGNC:51	ABCC1	CID000030323	CHEMBL1200475|CHEMBL1563|CHEMBL178	4363	ABCC1
DB00701	P33527	HGNC:51	ABCC1	CID000065016	CHEMBL116	4363	ABCC1
DB00709	P33527	HGNC:51	ABCC1	CID000060825	CHEMBL141|CHEMBL537885	4363	ABCC1
DB00762	P33527	HGNC:51	ABCC1	CID000060837	CHEMBL1200512|CHEMBL481|CHEMBL541887	4363	ABCC1
DB00773	P33527	HGNC:51	ABCC1	CID000036462	CHEMBL44657	4363	ABCC1
DB00834	P33527	HGNC:51	ABCC1	CID000055245	CHEMBL1276308	4363	ABCC1
DB00970	P33527	HGNC:51	ABCC1	CID000002019	CHEMBL602573	4363	ABCC1
DB00997	P33527	HGNC:51	ABCC1	CID000031703	CHEMBL216371|CHEMBL359744|CHEMBL53463	4363	ABCC1
DB01016	P33527	HGNC:51	ABCC1	CID000003488	CHEMBL472	4363	ABCC1
DB01032	P33527	HGNC:51	ABCC1	CID000004911	CHEMBL897	4363	ABCC1
DB01045	P33527	HGNC:51	ABCC1	CID005381226	CHEMBL374478	4363	ABCC1
DB01050	P33527	HGNC:51	ABCC1	CID000003672	CHEMBL1241153|CHEMBL427526|CHEMBL521	4363	ABCC1
DB01072	P33527	HGNC:51	ABCC1	CID000148192	CHEMBL1163|CHEMBL1200678	4363	ABCC1
DB01076	P33527	HGNC:51	ABCC1	CID000060822	CHEMBL1487|CHEMBL1790017|CHEMBL393220	4363	ABCC1
DB01098	P33527	HGNC:51	ABCC1	CID006436658		4363	ABCC1
DB01138	P33527	HGNC:51	ABCC1	CID000005342	CHEMBL832	4363	ABCC1
DB01165	P33527	HGNC:51	ABCC1	CID000004583	CHEMBL4|CHEMBL556371	4363	ABCC1
DB01174	P33527	HGNC:51	ABCC1	CID000004763	CHEMBL149972|CHEMBL40|CHEMBL545356	4363	ABCC1
DB01177	P33527	HGNC:51	ABCC1	CID000042890	CHEMBL1117|CHEMBL1200976	4363	ABCC1
DB01204	P33527	HGNC:51	ABCC1	CID000004212	CHEMBL1200827|CHEMBL1417019|CHEMBL58	4363	ABCC1
DB01229	P33527	HGNC:51	ABCC1	CID000036314	CHEMBL428647	4363	ABCC1
DB01232	P33527	HGNC:51	ABCC1	CID000060787		4363	ABCC1
DB01248	P33527	HGNC:51	ABCC1	CID000148123	CHEMBL92	4363	ABCC1
DB01394	P33527	HGNC:51	ABCC1	CID000006167	CHEMBL107	4363	ABCC1
DB02659	P33527	HGNC:51	ABCC1	CID000221493	CHEMBL205596	4363	ABCC1
DB05294	P33527	HGNC:51	ABCC1			4363	ABCC1
DB05812	P33527	HGNC:51	ABCC1			4363	ABCC1
DB06335	P33527	HGNC:51	ABCC1	CID011243969	CHEMBL1201743|CHEMBL2103745|CHEMBL385517	4363	ABCC1
DB08881	P33527	HGNC:51	ABCC1			4363	ABCC1
DB00091	Q5T3U5	HGNC:52	ABCC10			89845	ABCC10
DB00203	Q5T3U5	HGNC:52	ABCC10	CID000005212	CHEMBL1737|CHEMBL192	89845	ABCC10
DB00300	Q5T3U5	HGNC:52	ABCC10	CID000464205	CHEMBL483	89845	ABCC10
DB00441	Q5T3U5	HGNC:52	ABCC10	CID000060749	CHEMBL1637|CHEMBL888	89845	ABCC10
DB00541	Q5T3U5	HGNC:52	ABCC10	CID000005978	CHEMBL90555	89845	ABCC10
DB00563	Q5T3U5	HGNC:52	ABCC10	CID000126941	CHEMBL2096644|CHEMBL34259	89845	ABCC10
DB00661	Q5T3U5	HGNC:52	ABCC10	CID000002520	CHEMBL1280|CHEMBL6966	89845	ABCC10
DB00694	Q5T3U5	HGNC:52	ABCC10	CID000030323	CHEMBL1200475|CHEMBL1563|CHEMBL178	89845	ABCC10
DB00773	Q5T3U5	HGNC:52	ABCC10	CID000036462	CHEMBL44657	89845	ABCC10
DB00783	Q5T3U5	HGNC:52	ABCC10	CID000005757	CHEMBL1201021	89845	ABCC10
DB00987	Q5T3U5	HGNC:52	ABCC10	CID000006252	CHEMBL1256472|CHEMBL803	89845	ABCC10
DB00997	Q5T3U5	HGNC:52	ABCC10	CID000031703	CHEMBL216371|CHEMBL359744|CHEMBL53463	89845	ABCC10
DB01229	Q5T3U5	HGNC:52	ABCC10	CID000036314	CHEMBL428647	89845	ABCC10
DB01248	Q5T3U5	HGNC:52	ABCC10	CID000148123	CHEMBL92	89845	ABCC10
DB00158	Q96J66	HGNC:14639	ABCC11	CID000006037	CHEMBL1622|CHEMBL2107429	85320	ABCC11
DB00286	Q96J66	HGNC:14639	ABCC11	CID003001028	CHEMBL2106240|CHEMBL494753	85320	ABCC11
DB00328	Q96J66	HGNC:14639	ABCC11	CID000003715	CHEMBL1200864|CHEMBL6	85320	ABCC11
DB00563	Q96J66	HGNC:14639	ABCC11	CID000126941	CHEMBL2096644|CHEMBL34259	85320	ABCC11
DB01032	Q96J66	HGNC:14639	ABCC11	CID000004911	CHEMBL897	85320	ABCC11
DB00171	Q92887	HGNC:53	ABCC2	CID000005957	CHEMBL14249|CHEMBL2106579	1244	ABCC2
DB01138	Q92887	HGNC:53	ABCC2	CID000005342	CHEMBL832	1244	ABCC2
DB00067	Q92887	HGNC:53	ABCC2			1244	ABCC2
DB00091	Q92887	HGNC:53	ABCC2			1244	ABCC2
DB00116	Q92887	HGNC:53	ABCC2	CID000091443	CHEMBL2021342|CHEMBL91866	1244	ABCC2
DB00143	Q92887	HGNC:53	ABCC2	CID000124886	CHEMBL1543	1244	ABCC2
DB00175	Q92887	HGNC:53	ABCC2	CID000054687	CHEMBL1144|CHEMBL690	1244	ABCC2
DB00206	Q92887	HGNC:53	ABCC2	CID000005770	CHEMBL772	1244	ABCC2
DB00224	Q92887	HGNC:53	ABCC2	CID005362440	CHEMBL115|CHEMBL1735	1244	ABCC2
DB00227	Q92887	HGNC:53	ABCC2	CID000053232	CHEMBL503	1244	ABCC2
DB00252	Q92887	HGNC:53	ABCC2	CID000001775	CHEMBL16|CHEMBL1611|CHEMBL553532	1244	ABCC2
DB00257	Q92887	HGNC:53	ABCC2	CID000002812	CHEMBL104	1244	ABCC2
DB00275	Q92887	HGNC:53	ABCC2	CID000130881	CHEMBL1200692	1244	ABCC2
DB00286	Q92887	HGNC:53	ABCC2	CID003001028	CHEMBL2106240|CHEMBL494753	1244	ABCC2
DB00300	Q92887	HGNC:53	ABCC2	CID000464205	CHEMBL483	1244	ABCC2
DB00328	Q92887	HGNC:53	ABCC2	CID000003715	CHEMBL1200864|CHEMBL6	1244	ABCC2
DB00345	Q92887	HGNC:53	ABCC2	CID000002148	CHEMBL1200365|CHEMBL463	1244	ABCC2
DB00398	Q92887	HGNC:53	ABCC2	CID000216239	CHEMBL1200485|CHEMBL1336	1244	ABCC2
DB00421	Q92887	HGNC:53	ABCC2	CID000005833	CHEMBL1393	1244	ABCC2
DB00503	Q92887	HGNC:53	ABCC2	CID000392622	CHEMBL163	1244	ABCC2
DB00515	Q92887	HGNC:53	ABCC2	CID000002767	CHEMBL11359|CHEMBL2068237|CHEMBL2068531|CHEMBL273943|CHEMBL436449	1244	ABCC2
DB00526	Q92887	HGNC:53	ABCC2	CID000043805	CHEMBL414804	1244	ABCC2
DB00541	Q92887	HGNC:53	ABCC2	CID000005978	CHEMBL90555	1244	ABCC2
DB00563	Q92887	HGNC:53	ABCC2	CID000126941	CHEMBL2096644|CHEMBL34259	1244	ABCC2
DB00564	Q92887	HGNC:53	ABCC2	CID000002554	CHEMBL108	1244	ABCC2
DB00570	Q92887	HGNC:53	ABCC2			1244	ABCC2
DB00602	Q92887	HGNC:53	ABCC2	CID046936176		1244	ABCC2
DB00641	Q92887	HGNC:53	ABCC2	CID006419910		1244	ABCC2
DB00650	Q92887	HGNC:53	ABCC2	CID000054575	CHEMBL224622	1244	ABCC2
DB00661	Q92887	HGNC:53	ABCC2	CID000002520	CHEMBL1280|CHEMBL6966	1244	ABCC2
DB00675	Q92887	HGNC:53	ABCC2	CID002733525	CHEMBL786|CHEMBL83	1244	ABCC2
DB00688	Q92887	HGNC:53	ABCC2	CID005281078	CHEMBL1200955|CHEMBL1456	1244	ABCC2
DB00694	Q92887	HGNC:53	ABCC2	CID000030323	CHEMBL1200475|CHEMBL1563|CHEMBL178	1244	ABCC2
DB00695	Q92887	HGNC:53	ABCC2	CID000003440	CHEMBL1788133|CHEMBL35	1244	ABCC2
DB00709	Q92887	HGNC:53	ABCC2	CID000060825	CHEMBL141|CHEMBL537885	1244	ABCC2
DB00762	Q92887	HGNC:53	ABCC2	CID000060837	CHEMBL1200512|CHEMBL481|CHEMBL541887	1244	ABCC2
DB00773	Q92887	HGNC:53	ABCC2	CID000036462	CHEMBL44657	1244	ABCC2
DB00795	Q92887	HGNC:53	ABCC2	CID005359476		1244	ABCC2
DB00876	Q92887	HGNC:53	ABCC2	CID006398765		1244	ABCC2
DB00908	Q92887	HGNC:53	ABCC2	CID000441074	CHEMBL1294|CHEMBL2165709	1244	ABCC2
DB00957	Q92887	HGNC:53	ABCC2	CID006540478	CHEMBL1200934	1244	ABCC2
DB00958	Q92887	HGNC:53	ABCC2	CID000038904	CHEMBL1351|CHEMBL288376	1244	ABCC2
DB00966	Q92887	HGNC:53	ABCC2	CID000065999	CHEMBL1017	1244	ABCC2
DB00973	Q92887	HGNC:53	ABCC2	CID000150311	CHEMBL1138	1244	ABCC2
DB00977	Q92887	HGNC:53	ABCC2	CID000005991	CHEMBL691	1244	ABCC2
DB00978	Q92887	HGNC:53	ABCC2	CID000003948	CHEMBL1728|CHEMBL2106827|CHEMBL561	1244	ABCC2
DB00997	Q92887	HGNC:53	ABCC2	CID000031703	CHEMBL216371|CHEMBL359744|CHEMBL53463	1244	ABCC2
DB01016	Q92887	HGNC:53	ABCC2	CID000003488	CHEMBL472	1244	ABCC2
DB01032	Q92887	HGNC:53	ABCC2	CID000004911	CHEMBL897	1244	ABCC2
DB01045	Q92887	HGNC:53	ABCC2	CID005381226	CHEMBL374478	1244	ABCC2
DB01076	Q92887	HGNC:53	ABCC2	CID000060822	CHEMBL1487|CHEMBL1790017|CHEMBL393220	1244	ABCC2
DB01115	Q92887	HGNC:53	ABCC2	CID000004485	CHEMBL193	1244	ABCC2
DB01138	Q92887	HGNC:53	ABCC2	CID000005342	CHEMBL832	1244	ABCC2
DB01165	Q92887	HGNC:53	ABCC2	CID000004583	CHEMBL4|CHEMBL556371	1244	ABCC2
DB01169	Q92887	HGNC:53	ABCC2	CID000518740		1244	ABCC2
DB01174	Q92887	HGNC:53	ABCC2	CID000004763	CHEMBL149972|CHEMBL40|CHEMBL545356	1244	ABCC2
DB01202	Q92887	HGNC:53	ABCC2	CID000441341	CHEMBL150361	1244	ABCC2
DB01208	Q92887	HGNC:53	ABCC2	CID000060464	CHEMBL850	1244	ABCC2
DB01229	Q92887	HGNC:53	ABCC2	CID000036314	CHEMBL428647	1244	ABCC2
DB01232	Q92887	HGNC:53	ABCC2	CID000060787		1244	ABCC2
DB01234	Q92887	HGNC:53	ABCC2	CID000005743	CHEMBL384467	1244	ABCC2
DB01248	Q92887	HGNC:53	ABCC2	CID000148123	CHEMBL92	1244	ABCC2
DB01268	Q92887	HGNC:53	ABCC2	CID005329102	CHEMBL535	1244	ABCC2
DB01411	Q92887	HGNC:53	ABCC2	CID000115100		1244	ABCC2
DB01586	Q92887	HGNC:53	ABCC2	CID000031401	CHEMBL1551	1244	ABCC2
DB02659	Q92887	HGNC:53	ABCC2	CID000221493	CHEMBL205596	1244	ABCC2
DB02703	Q92887	HGNC:53	ABCC2	CID003000226	CHEMBL1256987|CHEMBL374975	1244	ABCC2
DB08860	Q92887	HGNC:53	ABCC2			1244	ABCC2
DB08884	Q92887	HGNC:53	ABCC2			1244	ABCC2
DB08907	Q92887	HGNC:53	ABCC2			1244	ABCC2
DB00091	O15438	HGNC:54	ABCC3			8714	ABCC3
DB00143	O15438	HGNC:54	ABCC3	CID000124886	CHEMBL1543	8714	ABCC3
DB00158	O15438	HGNC:54	ABCC3	CID000006037	CHEMBL1622|CHEMBL2107429	8714	ABCC3
DB00257	O15438	HGNC:54	ABCC3	CID000002812	CHEMBL104	8714	ABCC3
DB00286	O15438	HGNC:54	ABCC3	CID003001028	CHEMBL2106240|CHEMBL494753	8714	ABCC3
DB00328	O15438	HGNC:54	ABCC3	CID000003715	CHEMBL1200864|CHEMBL6	8714	ABCC3
DB00338	O15438	HGNC:54	ABCC3	CID000004594	CHEMBL1503|CHEMBL2105294	8714	ABCC3
DB00515	O15438	HGNC:54	ABCC3	CID000002767	CHEMBL11359|CHEMBL2068237|CHEMBL2068531|CHEMBL273943|CHEMBL436449	8714	ABCC3
DB00541	O15438	HGNC:54	ABCC3	CID000005978	CHEMBL90555	8714	ABCC3
DB00544	O15438	HGNC:54	ABCC3	CID000003385	CHEMBL185	8714	ABCC3
DB00563	O15438	HGNC:54	ABCC3	CID000126941	CHEMBL2096644|CHEMBL34259	8714	ABCC3
DB00650	O15438	HGNC:54	ABCC3	CID000054575	CHEMBL224622	8714	ABCC3
DB00661	O15438	HGNC:54	ABCC3	CID000002520	CHEMBL1280|CHEMBL6966	8714	ABCC3
DB00709	O15438	HGNC:54	ABCC3	CID000060825	CHEMBL141|CHEMBL537885	8714	ABCC3
DB00773	O15438	HGNC:54	ABCC3	CID000036462	CHEMBL44657	8714	ABCC3
DB00973	O15438	HGNC:54	ABCC3	CID000150311	CHEMBL1138	8714	ABCC3
DB00997	O15438	HGNC:54	ABCC3	CID000031703	CHEMBL216371|CHEMBL359744|CHEMBL53463	8714	ABCC3
DB01011	O15438	HGNC:54	ABCC3	CID000004174	CHEMBL2106887|CHEMBL934	8714	ABCC3
DB01016	O15438	HGNC:54	ABCC3	CID000003488	CHEMBL472	8714	ABCC3
DB01032	O15438	HGNC:54	ABCC3	CID000004911	CHEMBL897	8714	ABCC3
DB01045	O15438	HGNC:54	ABCC3	CID005381226	CHEMBL374478	8714	ABCC3
DB01115	O15438	HGNC:54	ABCC3	CID000004485	CHEMBL193	8714	ABCC3
DB01138	O15438	HGNC:54	ABCC3	CID000005342	CHEMBL832	8714	ABCC3
DB01174	O15438	HGNC:54	ABCC3	CID000004763	CHEMBL149972|CHEMBL40|CHEMBL545356	8714	ABCC3
DB02659	O15438	HGNC:54	ABCC3	CID000221493	CHEMBL205596	8714	ABCC3
DB08884	O15438	HGNC:54	ABCC3			8714	ABCC3
DB00143	O15439	HGNC:55	ABCC4	CID000124886	CHEMBL1543	10257	ABCC4
DB00158	O15439	HGNC:55	ABCC4	CID000006037	CHEMBL1622|CHEMBL2107429	10257	ABCC4
DB00198	O15439	HGNC:55	ABCC4	CID000065028	CHEMBL1200340|CHEMBL1229	10257	ABCC4
DB00203	O15439	HGNC:55	ABCC4	CID000005212	CHEMBL1737|CHEMBL192	10257	ABCC4
DB00286	O15439	HGNC:55	ABCC4	CID003001028	CHEMBL2106240|CHEMBL494753	10257	ABCC4
DB00300	O15439	HGNC:55	ABCC4	CID000464205	CHEMBL483	10257	ABCC4
DB00328	O15439	HGNC:55	ABCC4	CID000003715	CHEMBL1200864|CHEMBL6	10257	ABCC4
DB00352	O15439	HGNC:55	ABCC4	CID002723601	CHEMBL727	10257	ABCC4
DB00398	O15439	HGNC:55	ABCC4	CID000216239	CHEMBL1200485|CHEMBL1336	10257	ABCC4
DB00482	O15439	HGNC:55	ABCC4	CID000002662	CHEMBL118	10257	ABCC4
DB00495	O15439	HGNC:55	ABCC4	CID000035370	CHEMBL129	10257	ABCC4
DB00544	O15439	HGNC:55	ABCC4	CID000003385	CHEMBL185	10257	ABCC4
DB00563	O15439	HGNC:55	ABCC4	CID000126941	CHEMBL2096644|CHEMBL34259	10257	ABCC4
DB00586	O15439	HGNC:55	ABCC4	CID000003032	CHEMBL1034|CHEMBL1200804|CHEMBL139	10257	ABCC4
DB00650	O15439	HGNC:55	ABCC4	CID000054575	CHEMBL224622	10257	ABCC4
DB00661	O15439	HGNC:55	ABCC4	CID000002520	CHEMBL1280|CHEMBL6966	10257	ABCC4
DB00709	O15439	HGNC:55	ABCC4	CID000060825	CHEMBL141|CHEMBL537885	10257	ABCC4
DB00712	O15439	HGNC:55	ABCC4	CID000003394	CHEMBL1200990|CHEMBL563	10257	ABCC4
DB00718	O15439	HGNC:55	ABCC4	CID000060871	CHEMBL922	10257	ABCC4
DB00731	O15439	HGNC:55	ABCC4	CID000443871		10257	ABCC4
DB00770	O15439	HGNC:55	ABCC4	CID005280723	CHEMBL495	10257	ABCC4
DB00814	O15439	HGNC:55	ABCC4	CID000004051	CHEMBL1256873|CHEMBL599	10257	ABCC4
DB00917	O15439	HGNC:55	ABCC4	CID005280360	CHEMBL548	10257	ABCC4
DB00975	O15439	HGNC:55	ABCC4	CID000003108	CHEMBL932	10257	ABCC4
DB01009	O15439	HGNC:55	ABCC4	CID000003825	CHEMBL341922|CHEMBL571	10257	ABCC4
DB01032	O15439	HGNC:55	ABCC4	CID000004911	CHEMBL897	10257	ABCC4
DB01033	O15439	HGNC:55	ABCC4	CID000667490	CHEMBL1200751|CHEMBL1425	10257	ABCC4
DB01050	O15439	HGNC:55	ABCC4	CID000003672	CHEMBL1241153|CHEMBL427526|CHEMBL521	10257	ABCC4
DB01076	O15439	HGNC:55	ABCC4	CID000060822	CHEMBL1487|CHEMBL1790017|CHEMBL393220	10257	ABCC4
DB01098	O15439	HGNC:55	ABCC4	CID006436658		10257	ABCC4
DB01138	O15439	HGNC:55	ABCC4	CID000005342	CHEMBL832	10257	ABCC4
DB01268	O15439	HGNC:55	ABCC4	CID005329102	CHEMBL535	10257	ABCC4
DB01327	O15439	HGNC:55	ABCC4	CID000656510		10257	ABCC4
DB01586	O15439	HGNC:55	ABCC4	CID000031401	CHEMBL1551	10257	ABCC4
DB02659	O15439	HGNC:55	ABCC4	CID000221493	CHEMBL205596	10257	ABCC4
DB08884	O15439	HGNC:55	ABCC4			10257	ABCC4
DB00143	O15440	HGNC:56	ABCC5	CID000124886	CHEMBL1543	10057	ABCC5
DB00203	O15440	HGNC:56	ABCC5	CID000005212	CHEMBL1737|CHEMBL192	10057	ABCC5
DB00495	O15440	HGNC:56	ABCC5	CID000035370	CHEMBL129	10057	ABCC5
DB00515	O15440	HGNC:56	ABCC5	CID000002767	CHEMBL11359|CHEMBL2068237|CHEMBL2068531|CHEMBL273943|CHEMBL436449	10057	ABCC5
DB00544	O15440	HGNC:56	ABCC5	CID000003385	CHEMBL185	10057	ABCC5
DB00718	O15440	HGNC:56	ABCC5	CID000060871	CHEMBL922	10057	ABCC5
DB00770	O15440	HGNC:56	ABCC5	CID005280723	CHEMBL495	10057	ABCC5
DB00917	O15440	HGNC:56	ABCC5	CID005280360	CHEMBL548	10057	ABCC5
DB00975	O15440	HGNC:56	ABCC5	CID000003108	CHEMBL932	10057	ABCC5
DB01032	O15440	HGNC:56	ABCC5	CID000004911	CHEMBL897	10057	ABCC5
DB01033	O15440	HGNC:56	ABCC5	CID000667490	CHEMBL1200751|CHEMBL1425	10057	ABCC5
DB01045	O15440	HGNC:56	ABCC5	CID005381226	CHEMBL374478	10057	ABCC5
DB01076	O15440	HGNC:56	ABCC5	CID000060822	CHEMBL1487|CHEMBL1790017|CHEMBL393220	10057	ABCC5
DB01138	O15440	HGNC:56	ABCC5	CID000005342	CHEMBL832	10057	ABCC5
DB00328	O95255	HGNC:57	ABCC6	CID000003715	CHEMBL1200864|CHEMBL6	368	ABCC6
DB00444	O95255	HGNC:57	ABCC6	CID000034698		368	ABCC6
DB00515	O95255	HGNC:57	ABCC6	CID000002767	CHEMBL11359|CHEMBL2068237|CHEMBL2068531|CHEMBL273943|CHEMBL436449	368	ABCC6
DB00570	O95255	HGNC:57	ABCC6			368	ABCC6
DB00694	O95255	HGNC:57	ABCC6	CID000030323	CHEMBL1200475|CHEMBL1563|CHEMBL178	368	ABCC6
DB00773	O95255	HGNC:57	ABCC6	CID000036462	CHEMBL44657	368	ABCC6
DB00970	O95255	HGNC:57	ABCC6	CID000002019	CHEMBL602573	368	ABCC6
DB00997	O95255	HGNC:57	ABCC6	CID000031703	CHEMBL216371|CHEMBL359744|CHEMBL53463	368	ABCC6
DB01032	O95255	HGNC:57	ABCC6	CID000004911	CHEMBL897	368	ABCC6
DB01138	O95255	HGNC:57	ABCC6	CID000005342	CHEMBL832	368	ABCC6
DB00171	Q09428	HGNC:59	ABCC8	CID000005957	CHEMBL14249|CHEMBL2106579	6833	ABCC8
DB00222	Q09428	HGNC:59	ABCC8	CID000003476	CHEMBL1481	6833	ABCC8
DB00672	Q09428	HGNC:59	ABCC8	CID000002727	CHEMBL498	6833	ABCC8
DB00731	Q09428	HGNC:59	ABCC8	CID000443871		6833	ABCC8
DB00912	Q09428	HGNC:59	ABCC8	CID000065981	CHEMBL1272	6833	ABCC8
DB01016	Q09428	HGNC:59	ABCC8	CID000003488	CHEMBL472	6833	ABCC8
DB01067	Q09428	HGNC:59	ABCC8	CID000003478	CHEMBL1073	6833	ABCC8
DB01120	Q09428	HGNC:59	ABCC8	CID000003475	CHEMBL427216	6833	ABCC8
DB01124	Q09428	HGNC:59	ABCC8	CID000005505	CHEMBL1200874|CHEMBL782	6833	ABCC8
